"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","spec","species_for_reader","species","studies"
"1947",2222,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,43,16,0.372093,"Cynopterus brachyotis","betacoronavirus","","bat","bat-CoV/Philippines/Diliman1525G2/2008","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","C","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Cynopterus brachyotis","Cynopterus brachyotis","genomic and serological detection of bat coronavirus from bats in the philippines"
"1948",2223,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,11,1,0.090909,"Ptenochirus jagori","betacoronavirus","","bat","BtCoV/Philippines/Diliman1525G2/2008 and/or BtCoV2265/Philippines/2010","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","C","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Ptenochirus jagori","Ptenochirus jagori","genomic and serological detection of bat coronavirus from bats in the philippines"
"1949",2224,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,1,0,0,"Rousettus amplexicaudatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","C","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rousettus amplexicaudatus","Rousettus amplexicaudatus","genomic and serological detection of bat coronavirus from bats in the philippines"
"1950",2225,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,3,0,0,"Hipposideros diadema","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","C","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Hipposideros diadema","Hipposideros diadema","genomic and serological detection of bat coronavirus from bats in the philippines"
"1951",2226,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,28,11,0.392857,"Cynopterus brachyotis","betacoronavirus","","bat","bat-CoV/Philippines/Diliman1525G2/2008","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","D","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Cynopterus brachyotis","Cynopterus brachyotis","genomic and serological detection of bat coronavirus from bats in the philippines"
"1952",2227,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,21,4,0.190476,"Ptenochirus jagori","betacoronavirus","","bat","BtCoV/Philippines/Diliman1525G2/2008 and/or BtCoV2265/Philippines/2010","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","D","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Ptenochirus jagori","Ptenochirus jagori","genomic and serological detection of bat coronavirus from bats in the philippines"
"1953",2228,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,1,1,1,"Hipposideros diadema","alphacoronavirus","","bat","BtCoV2231/Philippines/2010","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","D","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Hipposideros diadema","Hipposideros diadema","genomic and serological detection of bat coronavirus from bats in the philippines"
"1954",2229,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,4,2,0.5,"Cynopterus brachyotis","betacoronavirus","","bat","bat-CoV/Philippines/Diliman1525G2/2008","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","E","NA","NA","2011","","",NA,"","May","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"Yes, for this study","PCR",1,"Cynopterus brachyotis","Cynopterus brachyotis","genomic and serological detection of bat coronavirus from bats in the philippines"
"1955",2230,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,17,5,0.294118,"Ptenochirus jagori","betacoronavirus","","bat","BtCoV/Philippines/Diliman1525G2/2008 and/or BtCoV2265/Philippines/2010","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","E","NA","NA","2011","","",NA,"","May","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"Yes, for this study","PCR",1,"Ptenochirus jagori","Ptenochirus jagori","genomic and serological detection of bat coronavirus from bats in the philippines"
"1956",2231,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,1,1,1,"Macroglossus minimus","betacoronavirus","","bat","BtCoV2265/Philippines/2010","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Philippines","N","","E","NA","NA","2011","","",NA,"","May","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"Yes, for this study","PCR",1,"Macroglossus minimus","Macroglossus minimus","genomic and serological detection of bat coronavirus from bats in the philippines"
"1957",2232,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,2,1,0.5,"Cynopterus brachyotis","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","A","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Cynopterus brachyotis","Cynopterus brachyotis","genomic and serological detection of bat coronavirus from bats in the philippines"
"1958",2233,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,10,10,1,"Ptenochirus jagori","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","A","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Ptenochirus jagori","Ptenochirus jagori","genomic and serological detection of bat coronavirus from bats in the philippines"
"1959",2234,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,8,5,0.625,"Emballonura alecto","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","A","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Emballonura alecto","Emballonura alecto","genomic and serological detection of bat coronavirus from bats in the philippines"
"1960",2235,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,2,2,1,"Rhinolophus rufus","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","A","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Rhinolophus rufus","Rhinolophus rufus","genomic and serological detection of bat coronavirus from bats in the philippines"
"1961",2236,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,6,1,0.166667,"Haplonicteris fischeri","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","A","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Haplonycteris fischeri","Haplonycteris fischeri","genomic and serological detection of bat coronavirus from bats in the philippines"
"1962",2237,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,2,1,0.5,"Macroglossus minimus","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","A","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Macroglossus minimus","Macroglossus minimus","genomic and serological detection of bat coronavirus from bats in the philippines"
"1963",2238,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,6,4,0.666667,"Cynopterus brachyotis","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","B","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Cynopterus brachyotis","Cynopterus brachyotis","genomic and serological detection of bat coronavirus from bats in the philippines"
"1964",2239,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,8,6,0.75,"Ptenochirus jagori","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","B","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Ptenochirus jagori","Ptenochirus jagori","genomic and serological detection of bat coronavirus from bats in the philippines"
"1965",2240,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,5,4,0.8,"Rousettus amplexicaudatus","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"intestines","Philippines","N","","B","NA","NA","2009","","",NA,"","March","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","intestine","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Rousettus amplexicaudatus","Rousettus amplexicaudatus","genomic and serological detection of bat coronavirus from bats in the philippines"
"1966",2241,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,43,32,0.744186,"Cynopterus brachyotis","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","C","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","Western Blot",1,"Cynopterus brachyotis","Cynopterus brachyotis","genomic and serological detection of bat coronavirus from bats in the philippines"
"1967",2242,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,11,6,0.545455,"Ptenochirus jagori","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","C","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","Western Blot",1,"Ptenochirus jagori","Ptenochirus jagori","genomic and serological detection of bat coronavirus from bats in the philippines"
"1968",2243,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,1,0,0,"Rousettus amplexicaudatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","C","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","Western Blot",1,"Rousettus amplexicaudatus","Rousettus amplexicaudatus","genomic and serological detection of bat coronavirus from bats in the philippines"
"1969",2244,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,3,0,0,"Hipposideros diadema","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","C","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","Western Blot",1,"Hipposideros diadema","Hipposideros diadema","genomic and serological detection of bat coronavirus from bats in the philippines"
"1970",2245,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,28,17,0.607143,"Cynopterus brachyotis","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","D","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","Western Blot",1,"Cynopterus brachyotis","Cynopterus brachyotis","genomic and serological detection of bat coronavirus from bats in the philippines"
"1971",2246,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,21,14,0.666667,"Ptenochirus jagori","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","D","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","Western Blot",1,"Ptenochirus jagori","Ptenochirus jagori","genomic and serological detection of bat coronavirus from bats in the philippines"
"1972",2247,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,1,0,0,"Hipposideros diadema","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","D","NA","NA","2010","","",NA,"","August","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:31pm","faecal, rectal, or anal","1","0","0","0",NA,NA,"Yes, for this study","Western Blot",1,"Hipposideros diadema","Hipposideros diadema","genomic and serological detection of bat coronavirus from bats in the philippines"
"1973",2248,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,4,4,1,"Cynopterus brachyotis","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","E","NA","NA","2011","","",NA,"","May","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:32pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Cynopterus brachyotis","Cynopterus brachyotis","genomic and serological detection of bat coronavirus from bats in the philippines"
"1974",2249,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,17,12,0.705882,"Ptenochirus jagori","betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","E","NA","NA","2011","","",NA,"","May","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:32pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Ptenochirus jagori","Ptenochirus jagori","genomic and serological detection of bat coronavirus from bats in the philippines"
"1975",2250,"genomic and serological detection of bat coronavirus from bats in the philippines","Tsuda et al.","Arch Virol",2012,1,0,0,"Macroglossus minimus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","antibody","Western Blot","","Recombinant BtCoV nucleocapsid (N) protein used as antigen",NA,"faeces","Philippines","N","","E","NA","NA","2011","","",NA,"","May","Spring",NA,"N","N","N","","VERENA Admin","4/12/2022 2:32pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"Yes, for this study","Western Blot",1,"Macroglossus minimus","Macroglossus minimus","genomic and serological detection of bat coronavirus from bats in the philippines"
"1976",2251,"genomic characterization and infectivity of a novel sars-like coronavirus in chinese bats","Hu et al.","Emerg Microbes Infect",2018,45,30,0.666667,"Rhinolophus pusillus","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","pancoronavirus nested RT-PCR","multiple","RdRp",NA,"intestines","China","N","Zhejiang Province","Dinghai, Zhoushan city ","NA","NA","2015","","",NA,"","July","Summer",NA,"N","N","N","","VERENA Admin","4/12/2022 2:32pm","intestine","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","genomic characterization and infectivity of a novel sars-like coronavirus in chinese bats"
"1977",2252,"genomic characterization and infectivity of a novel sars-like coronavirus in chinese bats","Hu et al.","Emerg Microbes Infect",2018,120,30,0.25,"Rhinolophus pusillus","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","pancoronavirus nested RT-PCR","multiple","RdRp",NA,"intestines","China","N","Zhejiang Province","Dinghai, Zhoushan city ","NA","NA","2016","","",NA,"","January","Winter",NA,"N","N","N","","VERENA Admin","4/12/2022 2:32pm","intestine","0","0","1","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","genomic characterization and infectivity of a novel sars-like coronavirus in chinese bats"
"1978",2253,"genomic characterization and infectivity of a novel sars-like coronavirus in chinese bats","Hu et al.","Emerg Microbes Infect",2018,84,18,0.214286,"Rhinolophus pusillus","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","pancoronavirus nested RT-PCR","multiple","RdRp",NA,"intestines","China","N","Zhejiang Province","Daishan, Zhoushan city ","NA","NA","2016","","",NA,"","October","Fall",NA,"N","N","N","","VERENA Admin","4/12/2022 2:32pm","intestine","0","1","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","genomic characterization and infectivity of a novel sars-like coronavirus in chinese bats"
"1979",2254,"genomic characterization and infectivity of a novel sars-like coronavirus in chinese bats","Hu et al.","Emerg Microbes Infect",2018,85,11,0.129412,"Rhinolophus pusillus","betacoronavirus","Sarbecovirus","","","single","cross-sectional","RNA","pancoronavirus nested RT-PCR","multiple","RdRp",NA,"intestines","China","N","Zhejiang Province","Dinghai, Zhoushan city ","NA","NA","2017","","",NA,"","February ","Winter",NA,"N","N","N","","VERENA Admin","4/12/2022 2:32pm","intestine","0","0","1","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","genomic characterization and infectivity of a novel sars-like coronavirus in chinese bats"
"1980",2255,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,45,5,0.111111,"Rhinolophus pusillus","betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines,lung","China","N","Zhejiang","Zhoushan","NA","NA","2015","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1981",2935,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,45,2,0.044444,"Rhinolophus pusillus","alphacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines,lung","China","N","Zhejiang","Zhoushan","NA","NA","2015","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1982",2256,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,25,0,0,"Myotis formosus flavus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines,lung","China","N","Zhejiang","Daishan","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Myotis formosus","Myotis formosus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1983",2257,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,14,0,0,"Rhinolophus pusillus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines,lung","China","N","Zhejiang","Daishan","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1984",2258,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,10,0,0,"Myotis davidii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines,lung","China","N","Zhejiang","Daishan","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Myotis davidii","Myotis davidii","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1985",2259,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,19,0,0,"Rhinolophus pusillus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines,lung","China","N","Fujian","Xiamen","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1986",2260,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,8,0,0,"Scotophilus kuhlii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines,lung","China","N","Fujian","Xiamen","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Scotophilus kuhlii","Scotophilus kuhlii","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1987",2261,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,44,2,0.045455,"Rhinolophus pusillus","alphacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines","China","N","Fujian","Changle","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","intestine","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1988",2936,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,44,1,0.022727,"Rhinolophus pusillus","betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines","China","N","Fujian","Changle","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","intestine","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1989",2262,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,11,2,0.181818,"Rhinolophus ferrumequinum","alphacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines","China","N","Fujian","Changle","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","intestine","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1990",2263,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,35,1,0.028571,"Rhinolophus pusillus","alphacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines","China","N","Fujian","Shishi","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","intestine","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1991",2937,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,35,3,0.085714,"Rhinolophus pusillus","betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines","China","N","Fujian","Shishi","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","intestine","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
"1992",2264,"virome analysis for identification of novel mammalian viruses in bats from southeast china","Hu et al.","Sci Rep",2017,24,0,0,"Rhinolophus pusillus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","nested PCR","multiple","RdRp",NA,"intestines,lung","China","N","Fujian","Lianjiang","NA","NA","","","July",NA,"August","Summer","Summer",NA,"N","N","Y, unclear","","VERENA Admin","4/12/2022 2:32pm","pooled tissue","1","0","0","0",NA,NA,"Yes, for this study","PCR",1,"Rhinolophus pusillus","Rhinolophus pusillus","virome analysis for identification of novel mammalian viruses in bats from southeast china"
