"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader"
"967",1222,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,7,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 11, 21, 42 ","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Eptesicus serotinus"
"968",1223,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,15,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","1, 3, 19","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Miniopterus schreibersii"
"969",1224,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,16,0,0,"Myotis alcathoe","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","16, 18, 19, 21, 27, 28, 29, 30, 35, 36, 40","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis alcathoe"
"970",1225,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,125,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","2, 3, 4, 8, 13, 12, 14, 15, 17, 19, 22, 29, 30, 21, 35, 36, 43","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis bechsteinii"
"971",1226,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,0,0,"Myotis brandtii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","7, 8, 45","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis brandtii"
"972",1227,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,11,0,0,"Myotis dasycneme","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","2, 3, 37","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis dasycneme"
"973",1228,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,81,1,0.012346,"Myotis daubentonii","alphacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","1 (positive), 2, 3, 4, 12, 13, 14, 15, 17, 18, 21, 22, 25, 27, 31, 33, 34, 37, 38, 40, 41, 43, 44","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis daubentonii"
"974",1229,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,5,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","14, 22, 35, 38","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis emarginatus"
"975",1230,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,29,1,0.034483,"Myotis myotis","alphacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","1, 3, 4, 6, 10, 12, 13, 14 (positive), 24, 42, 45","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis myotis"
"976",1231,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,1,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","9","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis mystacinus"
"977",1232,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,37,1,0.027027,"Myotis nattereri","alphacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 4 (positive), 10, 12, 13, 14, 15, 21, 31, 35","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis nattereri"
"978",1233,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,10,0,0,"Myotis blythii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 4, 12, 13, 14, 23","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis blythii"
"979",1234,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,6,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","19, 20, 21, 28","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus leisleri"
"980",1235,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,14,0,0,"Nyctalus noctula","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 13, 19, 21, 22, 28, 39","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus noctula"
"981",1236,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,0,0,"Pipistrellus nathusii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","7, 20","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus nathusii"
"982",1237,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,12,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 19, 27, 28, 36, 42","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus"
"983",1238,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,6,2,0.333333,"Pipistrellus pygmaeus","alphacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","6, 19, 44 (positive)","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Pipistrellus pygmaeus"
"984",1239,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,29,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","3, 4, 5, 10, 11, 12, 13, 14, 15, 22, 28, 42","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Plecotus auritus"
"985",1240,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,0,0,"Plecotus austriacus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","9, 10, 42","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Plecotus austriacus"
"986",1241,"molecular survey of rna viruses in hungarian bats: discovering novel astroviruses, coronaviruses, and caliciviruses","Kemenesi et al.","Vector Borne Zoonotic Dis",2014,3,0,0,"Vespertilio murinus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR,semi-nested RT-PCR,nested RT-PCR","multiple","RdRp",NA,"faeces","Hungary","N","","28","NA","NA","","2012","",2013,"","","Year",NA,"N","Y, natural foraging habitats","Yes, AstV, CoV, CalV","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Vespertilio murinus"
"987",1242,"new alphacoronavirus in mystacina tuberculata bats, new zealand","Hall et al.","Emerg Infect Dis",2014,4,4,1,"Mystacina tuberculata","alphacoronavirus","","","","Mystacina bat CoV/New Zealand/2013","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"guano","New Zealand","S","Whenua hou","","167°38′E","46°47′S","","2008","",2013,"","","Year",NA,"N","Y, undisturbed","N","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","1","1","1",-46.7833333333333,167.633333333333,"RdRp","No","No","PCR","alphacoronavirus",1,"Mystacina tuberculata"
"988",1243,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,57,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"lung","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Pipistrellus pipistrellus"
"989",1244,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,40,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"intestines","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","intestine","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Pipistrellus pipistrellus"
"990",1245,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,19,0,0,"Pipistrellus nathusii","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"lung","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Pipistrellus nathusii"
"991",1246,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,13,0,0,"Pipistrellus nathusii","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"intestines","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","intestine","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Pipistrellus nathusii"
"992",1247,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,3,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"lung","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Myotis daubentonii"
"993",1248,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,5,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"lung","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Plecotus auritus"
"994",1249,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,3,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"intestines","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","intestine","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Plecotus auritus"
"995",1250,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,1,0,0,"Nyctalus noctula","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"lung","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Nyctalus noctula"
"996",1251,"no evidence of coronavirus infection by reverse transcriptase-pcr in bats in belgium","Van Gucht et al.","J Wildl Dis",2014,1,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus or gammacoronavirus","","","","","pooled","cross-sectional","RNA","RT-PCR","single","E, RdRp",NA,"lung","Belgium","N","","80% dead near homes, 20% dead in animal rescue centers","NA","NA","","2008","",2013,"","","Year",NA,"N","Y, dead near homes, rescue centers","N","","VERENA Admin","4/12/2022 2:19pm","lung or respiratory","tissue","1","1","1","1",NA,NA,"RdRp_Other","Yes, BUT for previous study or rabies surveillance","Yes","PCR","genus not specified",1,"Eptesicus serotinus"
"997",1252,"novel alphacoronaviruses and paramyxoviruses cocirculate with type 1 and severe acute respiratory system (sars)-related betacoronaviruses in synanthropic bats of luxembourg","Pauly et al.","Appl Environ Microbiol",2017,44,8,0.181818,"Myotis emarginatus","alphacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Luxembourg","N","Lintgen","","NA","NA","2016","","",NA,"","June","Summer",NA,"N","Y, unclear","Y, PV & CoV (none detected)","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis emarginatus"
"998",1253,"novel alphacoronaviruses and paramyxoviruses cocirculate with type 1 and severe acute respiratory system (sars)-related betacoronaviruses in synanthropic bats of luxembourg","Pauly et al.","Appl Environ Microbiol",2017,44,1,0.022727,"Myotis emarginatus","alphacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Luxembourg","N","Ettelbruck","","NA","NA","2016","","",NA,"","June","Summer",NA,"N","Y, unclear","Y, PV & CoV (none detected)","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Myotis emarginatus"
"999",1254,"novel alphacoronaviruses and paramyxoviruses cocirculate with type 1 and severe acute respiratory system (sars)-related betacoronaviruses in synanthropic bats of luxembourg","Pauly et al.","Appl Environ Microbiol",2017,45,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Luxembourg","N","Marienthal","","NA","NA","2016","","",NA,"","June","Summer",NA,"N","Y, unclear","Y, PV & CoV (none detected)","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis emarginatus"
"1000",1255,"novel alphacoronaviruses and paramyxoviruses cocirculate with type 1 and severe acute respiratory system (sars)-related betacoronaviruses in synanthropic bats of luxembourg","Pauly et al.","Appl Environ Microbiol",2017,33,1,0.030303,"Myotis emarginatus","betacoronavirus","","Embecovirus","","BetaCov1","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Luxembourg","N","Bissen","","NA","NA","2016","","",NA,"","June","Summer",NA,"N","Y, unclear","Y, PV & CoV (none detected)","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Myotis emarginatus"
"1001",1256,"novel alphacoronaviruses and paramyxoviruses cocirculate with type 1 and severe acute respiratory system (sars)-related betacoronaviruses in synanthropic bats of luxembourg","Pauly et al.","Appl Environ Microbiol",2017,44,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus","","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Luxembourg","N","Colpach","","NA","NA","2016","","",NA,"","June","Summer",NA,"N","Y, unclear","Y, PV & CoV (none detected)","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis emarginatus"
"1002",1257,"novel alphacoronaviruses and paramyxoviruses cocirculate with type 1 and severe acute respiratory system (sars)-related betacoronaviruses in synanthropic bats of luxembourg","Pauly et al.","Appl Environ Microbiol",2017,44,2,0.045455,"Myotis emarginatus","betacoronavirus","","Embecovirus","","BetaCov1","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Luxembourg","N","Platen","","NA","NA","2016","","",NA,"","June","Summer",NA,"N","Y, unclear","Y, PV & CoV (none detected)","","VERENA Admin","4/12/2022 2:19pm","faecal, rectal, or anal","faeces","1","0","0","0",NA,NA,"RdRp","No","No","PCR","betacoronavirus",1,"Myotis emarginatus"
"1003",1266,"novel bat alphacoronaviruses in southern china support chinese horseshoe bats as an important reservoir for potential novel coronaviruses","Lau et al.","Viruses",2019,3,0,0,"Cynopterus sphinx","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab,alimentary specimen","China","N","Hong Kong","Sheung Wo Hang","NA","NA","","2013","",2015,"","","Year",NA,"N","Y, mentions cities, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","pooled","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Cynopterus sphinx"
"1004",1267,"novel bat alphacoronaviruses in southern china support chinese horseshoe bats as an important reservoir for potential novel coronaviruses","Lau et al.","Viruses",2019,3,0,0,"Hipposideros armiger","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab,alimentary specimen","China","N","Guizhou","","NA","NA","","2013","",2015,"","","Year",NA,"N","Y, mentions cities, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","pooled","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Hipposideros armiger"
"1005",1268,"novel bat alphacoronaviruses in southern china support chinese horseshoe bats as an important reservoir for potential novel coronaviruses","Lau et al.","Viruses",2019,21,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab,alimentary specimen","China","N","Guizhou","","NA","NA","","2013","",2015,"","","Year",NA,"N","Y, mentions cities, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","pooled","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Hipposideros larvatus"
"1006",1269,"novel bat alphacoronaviruses in southern china support chinese horseshoe bats as an important reservoir for potential novel coronaviruses","Lau et al.","Viruses",2019,182,2,0.010989,"Hipposideros pomona","alphacoronavirus","","","","Hi-BatCoV HKU10","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"oral swab,alimentary specimen","China","N","Hong Kong, Guangdong","Tai Lam-Shek Kong (HK)","NA","NA","","2013","",2015,"","","Year",NA,"N","Y, mentions cities, unclear","N","","VERENA Admin","4/12/2022 2:20pm","pooled swabs/samples","pooled","1","1","1","1",NA,NA,"RdRp","Yes, for this study","Yes","PCR","alphacoronavirus",1,"Hipposideros pomona"
